B_mean,G_mean,R_mean
111.54933304398148,117.60644724151234,48.28171826774691
108.18675877700618,113.95487268518518,47.27539255401235
122.05010995370371,100.54917390046296,40.08503375771605
118.99322193287037,107.67844521604938,42.31734857253086
124.87527391975308,111.02793209876543,43.17048080632716
113.26242621527778,103.926640625,48.022189911265436
101.20613136574075,113.29157407407408,49.10034384645062
121.41447289737654,102.75628038194445,39.41849874614198
103.48254870756173,111.96598090277777,44.05104021990741
121.6532846257716,103.45005883487654,39.94962287808642
116.80028597608025,106.88433063271604,44.890053530092594
99.49123408564814,111.32589409722222,50.66010802469136
104.47622010030864,113.79365258487654,43.93574363425926
115.65911265432099,116.60921296296296,46.67166618441358
107.72175009645062,114.4315803433642,47.72975646219136
112.87020929783951,114.14513792438271,47.09867573302469
118.39004436728395,108.24300636574074,42.38058015046296
124.35047309027777,107.75487702546296,42.894980227623456
102.51691309799382,112.9683058449074,49.15179735725309
102.83417824074074,113.73480227623457,48.36480661651235
104.71933304398148,115.37454668209877,46.86246624228395
116.76328896604939,102.50314043209876,45.18445071373457
93.87765142746913,105.05681086033951,50.4789983603395
109.02839650848766,114.48403886959876,47.420276813271606
123.89692274305555,106.09584972993827,40.76093219521605
116.23220003858025,118.78819155092593,47.46262393904321
118.87225646219136,108.3637712191358,47.44115933641975
114.63073881172839,117.05138454861111,45.81204282407408
107.00802276234568,114.92294270833334,46.61285734953704
99.03259403935185,114.27111496913581,47.85195842978395
98.25481240354938,109.37560812114198,52.483367573302466
113.80895833333334,102.03366271219136,48.40289882330247
123.14500626929012,105.793125,39.44320264274691
98.84128858024691,109.3930753279321,48.74531973379629
99.36189959490741,109.96181616512345,51.54412712191358
97.1939631558642,110.97131172839507,51.61342930169753
101.96419077932099,111.44454812885803,51.523791473765435
99.79425877700618,110.5903660300926,50.82267988040123
109.84872058256173,121.10343171296296,49.00036603009259
114.41471884645061,113.75417390046296,46.95139130015432
107.27815248842593,113.11655623070988,48.698564814814816
121.28041136188271,102.72777199074073,44.214150752314815
123.13183063271605,106.95391107253086,43.70966194058642
122.88286795910494,104.51665509259259,45.505333719135805
119.38578559027778,108.21414689429012,42.79323302469136
105.4623649691358,111.90319058641975,46.73411603009259
108.09082127700617,114.28117091049383,48.04236400462963
121.70478925540124,103.17374324845679,41.19226514274691
120.82494839891976,102.50142023533951,41.14804783950617
101.1222622492284,112.93364583333333,50.10475597993827
103.6561434220679,111.59684751157407,44.834644097222224
122.91682822145061,102.56198447145061,41.67735050154321
120.2817399691358,109.38147231867283,42.37705825617284
101.3132706404321,111.21420669367284,50.56562548225309
121.98938319830246,98.85085841049383,39.82163773148148
106.96358121141975,115.13304349922839,47.92457175925926
107.38156153549383,115.15856240354938,46.957073688271606
118.72783516589506,109.61744695216049,43.680692033179014
108.70091001157408,114.09910252700617,49.63984760802469
107.34232397762345,115.32276861496914,47.04477285879629
93.04488329475309,107.34940634645062,50.414844714506174
112.16585889274691,117.0313315007716,45.83289303626543
116.7018180941358,103.63434365354938,45.139741030092594
109.79074459876543,119.28251253858025,47.641075906635805
103.51557725694444,113.01579330632715,47.9962890625
103.13157503858025,115.53914110725309,46.68642361111111
113.08755545910493,117.59234519675925,45.63872058256173
113.99917727623456,102.80258487654321,48.01380497685185
97.88508680555556,109.99386043595679,52.67147665895062
102.08010127314814,110.24224151234569,46.84344955632716
98.49845100308642,113.43789834104938,53.56972849151234
107.91340470679012,114.86068142361111,47.18179542824074
117.32435426311729,102.08787229938271,45.304938753858025
105.00506269290123,113.38716531635802,46.57359760802469
122.40103587962963,99.94864197530865,39.779646990740744
109.44281539351852,117.80012538580247,51.11534770447531
112.32262972608025,116.15609375,46.27827160493827
109.80578414351852,115.46941261574074,46.147711226851854
107.95483169367284,116.33165219907407,46.803515625
111.09822000385803,117.65317033179012,44.594819155092594
113.92510898919753,97.16009066358025,43.52381269290124
120.00169126157408,104.18117042824075,44.224877025462966
108.8600607638889,117.14631269290123,45.417533275462965
107.79248794367284,118.00860484182098,45.904222125771604
121.94457175925926,104.90403211805555,40.183326099537034
107.37994212962963,114.0016266396605,44.99735821759259
107.2728231095679,112.11390673225308,49.3670206404321
117.56993152006173,105.05523919753087,43.824155574845676
